run,day,blue_pop,red_pop,within_trust,between_trust,within_blue_trust,within_red_trust,total_spawned,total_consumed,z0_spawn,z1_spawn,z2_spawn,z3_spawn,z4_spawn,z0_cons,z1_cons,z2_cons,z3_cons,z4_cons,z0_blue_cons,z0_red_cons,z1_blue_cons,z1_red_cons,z2_blue_cons,z2_red_cons,z3_blue_cons,z3_red_cons,z4_blue_cons,z4_red_cons,blue_dead,red_dead,blue_born,red_born
4,156,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,185,0,0,70,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,0,0
4,157,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,55,16,0,0,0,55,0,0,0,3,11,2,0,0,0,0,0,3,0,11,0,2,16,39,0,0
4,158,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,182,26,72,0,0,110,0,4,0,8,14,0,0,4,0,0,0,8,0,14,0,0,16,39,0,0
4,159,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,55,28,0,0,0,55,0,0,0,3,25,0,0,0,0,0,0,3,0,25,0,0,16,39,0,0
4,160,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,55,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,0,0
4,161,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,222,24,72,0,0,110,40,10,0,0,14,0,0,10,0,0,0,0,0,14,0,0,16,39,0,0
4,162,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,187,11,72,0,60,55,0,0,0,0,7,4,0,0,0,0,0,0,0,7,0,4,16,39,0,0
4,163,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,127,2,72,0,0,55,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,16,39,0,0
4,164,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,180,24,0,70,0,110,0,0,0,2,21,1,0,0,0,0,0,2,0,21,0,1,16,39,0,0
4,165,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,242,24,72,0,60,110,0,0,0,1,19,4,0,0,0,0,0,1,0,19,0,4,16,39,0,0
4,166,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,0,31,0,0,0,0,0,5,0,5,18,3,0,5,0,0,0,5,0,18,0,3,16,39,0,0
4,167,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,55,17,0,0,0,55,0,0,12,0,5,0,0,0,0,12,0,0,0,5,0,0,16,39,0,0
4,168,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,55,10,0,0,0,55,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,16,39,0,0
4,169,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,115,28,0,0,60,55,0,5,0,17,6,0,0,5,0,0,0,17,0,6,0,0,16,39,0,0
4,170,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,40,18,0,0,0,0,40,0,0,1,17,0,0,0,0,0,0,1,0,17,0,0,16,39,0,0
4,171,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,197,8,72,70,0,55,0,0,0,0,2,6,0,0,0,0,0,0,0,2,0,6,16,39,0,0
4,172,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,60,19,0,0,60,0,0,0,0,0,17,2,0,0,0,0,0,0,0,17,0,2,16,39,0,0
4,173,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,127,2,72,0,0,55,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,16,39,0,0
4,174,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,127,4,72,0,0,55,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,16,39,0,0
4,175,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,227,0,72,0,60,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,0,0
4,176,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,55,3,0,0,0,55,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,16,39,0,0
4,177,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,127,5,72,0,0,55,0,1,0,0,4,0,0,1,0,0,0,0,0,4,0,0,16,39,0,0
4,178,0,66,0.2503263403263403,0.0,0.0,0.5006526806526806,127,0,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,0,0
4,179,0,62,0.2501586462189318,0.0,0.0,0.5003172924378636,297,0,72,70,60,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,43,0,0
4,180,0,59,0.25,0.0,0.0,0.5,55,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,46,0,0
4,181,0,59,0.25,0.0,0.0,0.5,127,0,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,46,0,0
4,182,0,59,0.25,0.0,0.0,0.5,187,0,72,0,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,46,0,0
4,183,0,59,0.25,0.0,0.0,0.5,127,0,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,46,0,0
4,184,0,59,0.25,0.0,0.0,0.5,95,0,0,0,0,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,46,0,0
4,185,0,56,0.25,0.0,0.0,0.5,187,0,72,0,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,49,0,0
4,186,0,50,0.25,0.0,0.0,0.5,127,0,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,55,0,0
4,187,0,43,0.25,0.0,0.0,0.5,197,0,72,70,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,62,0,0
4,188,0,35,0.25,0.0,0.0,0.5,95,0,0,0,0,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,70,0,0
4,189,0,20,0.25,0.0,0.0,0.5,187,0,72,0,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,85,0,0
4,190,0,14,0.25,0.0,0.0,0.5,127,0,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,91,0,0
4,191,0,10,0.25,0.0,0.0,0.5,127,0,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,95,0,0
4,192,0,3,0.25,0.0,0.0,0.5,115,0,0,0,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,102,0,0
4,193,0,2,0.25,0.0,0.0,0.5,167,0,72,0,0,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,103,0,0
4,194,0,1,0.0,0.0,0.0,0.0,127,0,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,104,0,0
4,195,0,1,0.0,0.0,0.0,0.0,257,0,72,70,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,104,0,0
4,196,0,0,0.0,0.0,0.0,0.0,55,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,105,0,0
4,197,0,0,0.0,0.0,0.0,0.0,167,0,72,0,0,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,105,0,0
4,198,0,0,0.0,0.0,0.0,0.0,187,0,72,0,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,105,0,0
4,199,0,0,0.0,0.0,0.0,0.0,127,0,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,105,0,0
4,200,0,0,0.0,0.0,0.0,0.0,55,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,105,0,0
0,1,50,50,0.5106122448979606,0.5,0.5170612244897983,0.5041632653061229,0,56,0,0,0,0,0,10,0,23,13,10,0,10,0,0,20,3,10,3,10,0,-50,-50,0,0
0,2,50,50,0.5152244897959202,0.5,0.5179591836734717,0.5124897959183686,110,49,0,0,0,110,0,10,3,1,35,0,10,0,3,0,1,0,10,25,0,0,-50,-50,0,0
0,3,51,52,0.5175339366515856,0.5,0.5235294117647084,0.5115384615384628,127,40,72,0,0,55,0,6,11,0,23,0,4,2,0,11,0,0,9,14,0,0,-50,-51,1,1
0,4,53,51,0.5171873417001072,0.5,0.5220609579100169,0.5123137254901973,235,71,0,0,180,55,0,26,9,18,18,0,9,17,0,9,3,15,18,0,0,0,-51,-50,1,0
0,5,53,51,0.5187277668687232,0.5,0.5237300435413668,0.5137254901960797,95,48,0,0,0,55,40,0,0,16,14,18,0,0,0,0,2,14,14,0,18,0,-51,-50,0,0
0,6,53,51,0.5199826688295075,0.5,0.5237300435413668,0.5162352941176482,127,43,72,0,0,55,0,10,0,9,24,0,0,10,0,0,6,3,13,11,0,0,-51,-50,0,0
0,7,54,51,0.5214192461051526,0.5,0.5248777078965785,0.5179607843137267,115,34,0,0,60,55,0,4,0,6,24,0,0,4,0,0,3,3,20,4,0,0,-51,-50,1,0
0,8,56,54,0.5198968798497119,0.5,0.5234415584415609,0.5163522012578629,180,62,0,70,0,110,0,4,0,17,41,0,4,0,0,0,6,11,22,19,0,0,-52,-51,1,2
0,9,56,54,0.5198968798497119,0.5,0.5234415584415609,0.5163522012578629,167,22,72,0,0,55,40,0,0,2,20,0,0,0,0,0,0,2,5,15,0,0,-52,-51,0,0
0,10,57,54,0.5198169690473582,0.5,0.5229323308270701,0.5167016072676461,227,47,72,0,60,55,40,0,0,0,23,24,0,0,0,0,0,0,16,7,14,10,-52,-51,1,0
0,11,57,54,0.5206628337090122,0.5,0.5246240601503784,0.5167016072676461,55,25,0,0,0,55,0,0,0,8,17,0,0,0,0,0,0,8,17,0,0,0,-52,-51,0,0
0,12,58,54,0.5210414074657492,0.5,0.5246823956442855,0.5174004192872129,170,41,0,0,60,110,0,2,7,18,14,0,0,2,7,0,15,3,3,11,0,0,-52,-51,1,0
0,13,62,56,0.5188723584717785,0.5,0.5215758857747247,0.5161688311688323,0,17,0,0,0,0,0,0,0,4,13,0,0,0,0,0,4,0,4,9,0,0,-54,-52,2,1
0,14,63,56,0.5185298840944019,0.5,0.5208909370199716,0.5161688311688323,140,48,0,0,60,0,80,11,0,17,2,18,10,1,0,0,13,4,2,0,12,6,-54,-52,1,0
0,15,65,56,0.5185171078921096,0.5,0.5208653846153869,0.5161688311688323,55,42,0,0,0,55,0,0,0,6,22,14,0,0,0,0,6,0,22,0,14,0,-54,-52,2,0
0,16,66,56,0.5182009657009673,0.5,0.5202331002331023,0.5161688311688323,125,16,0,70,0,55,0,0,0,0,16,0,0,0,0,0,0,0,11,5,0,0,-54,-52,1,0
0,17,69,56,0.5173342024556873,0.5,0.5184995737425422,0.5161688311688323,115,30,0,0,60,55,0,0,7,0,23,0,0,0,6,1,0,0,14,9,0,0,-55,-52,2,0
0,18,71,56,0.5168168099506141,0.5,0.5174647887323959,0.5161688311688323,95,28,0,0,0,55,40,0,10,3,15,0,0,0,10,0,3,0,15,0,0,0,-56,-52,1,0
0,19,72,56,0.517121974269863,0.5,0.5180751173708935,0.5161688311688323,0,34,0,0,0,0,0,0,0,9,7,18,0,0,0,0,9,0,7,0,18,0,-56,-52,1,0
0,20,73,56,0.5171407321749799,0.5,0.5181126331811275,0.5161688311688323,55,20,0,0,0,55,0,0,0,3,17,0,0,0,0,0,3,0,17,0,0,0,-56,-52,1,0
0,21,73,56,0.5171407321749799,0.5,0.5181126331811275,0.5161688311688323,60,17,0,0,60,0,0,0,0,9,8,0,0,0,0,0,9,0,8,0,0,0,-56,-52,0,0
0,22,75,56,0.5166609921609933,0.5,0.5171531531531541,0.5161688311688323,55,4,0,0,0,55,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,-56,-52,2,0
0,23,73,56,0.5157708691612813,0.5,0.5153729071537304,0.5161688311688323,112,5,72,0,0,0,40,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,-54,-52,0,0
0,24,73,56,0.5157708691612813,0.5,0.5153729071537304,0.5161688311688323,130,17,0,70,60,0,0,0,0,0,12,5,0,0,0,0,0,0,12,0,5,0,-54,-52,0,0
0,25,72,55,0.5148459951628978,0.5,0.5137323943661984,0.5159595959595971,127,6,72,0,0,55,0,0,0,0,1,5,0,0,0,0,0,0,1,0,5,0,-53,-51,0,0
0,26,71,55,0.5131105826880484,0.5,0.5102615694164998,0.5159595959595971,127,4,72,0,0,55,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,-52,-51,0,0
0,27,71,45,0.513868158445624,0.5,0.5102615694164998,0.5174747474747481,172,13,72,0,60,0,40,0,0,0,11,2,0,0,0,0,0,0,11,0,2,0,-52,-41,0,0
0,28,70,33,0.5128080886504803,0.5,0.5098964803312638,0.5157196969696969,55,15,0,0,0,55,0,0,1,4,7,3,0,0,1,0,4,0,7,0,3,0,-51,-29,0,0
0,29,70,24,0.5069409937888203,0.5,0.5098964803312638,0.5039855072463768,72,29,72,0,0,0,0,3,0,10,10,6,3,0,0,0,10,0,10,0,6,0,-51,-20,0,0
0,30,70,19,0.507872216773819,0.5,0.5098964803312638,0.5058479532163743,187,36,72,0,60,55,0,10,0,4,22,0,10,0,0,0,4,0,22,0,0,0,-51,-15,0,0
0,31,70,14,0.5049482401656319,0.5,0.5098964803312638,0.5,112,21,72,0,0,0,40,13,0,0,1,7,13,0,0,0,0,0,1,0,7,0,-51,-10,0,0
0,32,70,12,0.5050310559006215,0.5,0.5100621118012431,0.5,197,53,72,70,0,55,0,7,4,11,17,14,7,0,4,0,11,0,17,0,14,0,-51,-8,0,0
0,33,70,9,0.5056107660455491,0.5,0.5112215320910982,0.5,175,28,0,0,120,55,0,6,3,7,11,1,6,0,3,0,7,0,11,0,1,0,-51,-5,0,0
0,34,70,8,0.5056935817805388,0.5,0.5113871635610775,0.5,55,40,0,0,0,55,0,4,3,7,26,0,4,0,3,0,7,0,26,0,0,0,-51,-4,0,0
0,35,72,6,0.5053794992175278,0.5,0.5107589984350555,0.5,55,22,0,0,0,55,0,4,0,15,3,0,4,0,0,0,15,0,3,0,0,0,-52,-2,1,0
0,36,72,1,0.25537949921752773,0.5,0.5107589984350555,0.0,40,27,0,0,0,0,40,7,2,2,16,0,7,0,2,0,2,0,16,0,0,0,-52,3,0,0
0,37,72,1,0.25547730829421006,0.5,0.5109546165884201,0.0,267,38,72,0,60,55,80,8,0,5,6,19,8,0,0,0,5,0,6,0,19,0,-52,3,0,0
0,38,72,0,0.25565336463223826,0.0,0.5113067292644765,0.0,72,55,72,0,0,0,0,13,0,8,17,17,13,0,0,0,8,0,17,0,17,0,-52,4,0,0
0,39,72,0,0.25565336463223826,0.0,0.5113067292644765,0.0,125,21,0,70,0,55,0,15,0,0,5,1,15,0,0,0,0,0,5,0,1,0,-52,4,0,0
0,40,72,0,0.25565336463223826,0.0,0.5113067292644765,0.0,95,30,0,0,0,55,40,0,0,4,22,4,0,0,0,0,4,0,22,0,4,0,-52,4,0,0
0,41,75,0,0.25520720720720746,0.0,0.5104144144144149,0.0,167,20,72,0,0,55,40,0,0,0,10,10,0,0,0,0,0,0,10,0,10,0,-53,4,2,0
0,42,75,0,0.25520720720720746,0.0,0.5104144144144149,0.0,167,17,72,0,0,55,40,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,-53,4,0,0
0,43,75,0,0.25520720720720746,0.0,0.5104144144144149,0.0,115,33,0,0,60,55,0,0,0,0,24,9,0,0,0,0,0,0,24,0,9,0,-53,4,0,0
0,44,76,0,0.2550701754385967,0.0,0.5101403508771934,0.0,55,25,0,0,0,55,0,2,0,5,18,0,2,0,0,0,5,0,18,0,0,0,-53,4,1,0
0,45,78,0,0.254811854811855,0.0,0.50962370962371,0.0,167,16,72,0,0,55,40,10,0,2,4,0,10,0,0,0,2,0,4,0,0,0,-54,4,1,0
0,46,78,0,0.254811854811855,0.0,0.50962370962371,0.0,55,69,0,0,0,55,0,19,0,16,20,14,19,0,0,0,16,0,20,0,14,0,-54,4,0,0
0,47,79,0,0.25491723466407024,0.0,0.5098344693281405,0.0,185,19,0,70,60,55,0,1,1,9,6,2,1,0,1,0,9,0,6,0,2,0,-54,4,1,0
0,48,80,0,0.2552689873417723,0.0,0.5105379746835446,0.0,55,55,0,0,0,55,0,4,20,15,16,0,4,0,20,0,15,0,16,0,0,0,-54,4,1,0
0,49,80,0,0.2553481012658229,0.0,0.5106962025316458,0.0,55,26,0,0,0,55,0,0,5,0,21,0,0,0,5,0,0,0,21,0,0,0,-54,4,0,0
0,50,80,0,0.2553481012658229,0.0,0.5106962025316458,0.0,287,42,72,0,120,55,40,0,1,5,21,15,0,0,1,0,5,0,21,0,15,0,-54,4,0,0
0,51,80,0,0.2553481012658229,0.0,0.5106962025316458,0.0,55,30,0,0,0,55,0,6,0,7,15,2,6,0,0,0,7,0,15,0,2,0,-54,4,0,0
0,52,81,0,0.25521604938271614,0.0,0.5104320987654323,0.0,55,30,0,0,0,55,0,0,0,11,19,0,0,0,0,0,11,0,19,0,0,0,-54,4,1,0
0,53,83,0,0.25496620628856903,0.0,0.5099324125771381,0.0,115,22,0,0,60,55,0,0,0,8,14,0,0,0,0,0,8,0,14,0,0,0,-55,4,1,0
0,54,83,0,0.25496620628856903,0.0,0.5099324125771381,0.0,150,22,0,0,0,110,40,0,0,0,19,3,0,0,0,0,0,0,19,0,3,0,-55,4,0,0
0,55,83,0,0.2550396708786366,0.0,0.5100793417572732,0.0,125,41,0,70,0,55,0,0,0,2,24,15,0,0,0,0,2,0,24,0,15,0,-55,4,0,0
0,56,83,0,0.2550396708786366,0.0,0.5100793417572732,0.0,55,32,0,0,0,55,0,0,5,10,17,0,0,0,5,0,10,0,17,0,0,0,-55,4,0,0
0,57,83,0,0.2550396708786366,0.0,0.5100793417572732,0.0,187,41,72,0,60,55,0,3,12,18,8,0,3,0,12,0,18,0,8,0,0,0,-55,4,0,0
0,58,83,0,0.2550396708786366,0.0,0.5100793417572732,0.0,55,32,0,0,0,55,0,0,10,4,18,0,0,0,10,0,4,0,18,0,0,0,-55,4,0,0
0,59,84,0,0.2549196787148595,0.0,0.509839357429719,0.0,167,28,72,0,0,55,40,0,0,0,22,6,0,0,0,0,0,0,22,0,6,0,-55,4,1,0
0,60,86,0,0.25469220246238033,0.0,0.5093844049247607,0.0,115,34,0,0,60,55,0,4,0,2,20,8,4,0,0,0,2,0,20,0,8,0,-56,4,1,0
0,61,86,0,0.25469220246238033,0.0,0.5093844049247607,0.0,127,43,72,0,0,55,0,3,0,17,21,2,3,0,0,0,17,0,21,0,2,0,-56,4,0,0
0,62,88,0,0.2544801462904911,0.0,0.5089602925809822,0.0,55,16,0,0,0,55,0,3,0,0,13,0,3,0,0,0,0,0,13,0,0,0,-57,4,1,0
0,63,88,0,0.2544801462904911,0.0,0.5089602925809822,0.0,242,19,72,70,60,0,40,8,0,0,11,0,8,0,0,0,0,0,11,0,0,0,-57,4,0,0
0,64,88,0,0.2544801462904911,0.0,0.5089602925809822,0.0,0,21,0,0,0,0,0,3,0,5,1,12,3,0,0,0,5,0,1,0,12,0,-57,4,0,0
0,65,88,0,0.2544801462904911,0.0,0.5089602925809822,0.0,182,14,72,0,0,110,0,3,0,0,8,3,3,0,0,0,0,0,8,0,3,0,-57,4,0,0
0,66,88,0,0.2544801462904911,0.0,0.5089602925809822,0.0,60,32,0,0,60,0,0,1,5,5,20,1,1,0,5,0,5,0,20,0,1,0,-57,4,0,0
0,67,88,0,0.2545977011494253,0.0,0.5091954022988506,0.0,55,23,0,0,0,55,0,0,5,0,18,0,0,0,5,0,0,0,18,0,0,0,-57,4,0,0
0,68,88,0,0.2545977011494253,0.0,0.5091954022988506,0.0,112,22,72,0,0,0,40,3,0,0,5,14,3,0,0,0,0,0,5,0,14,0,-57,4,0,0
0,69,88,0,0.2545977011494253,0.0,0.5091954022988506,0.0,127,31,72,0,0,55,0,11,0,6,13,1,11,0,0,0,6,0,13,0,1,0,-57,4,0,0
0,70,88,0,0.2545977011494253,0.0,0.5091954022988506,0.0,185,33,0,70,60,55,0,9,0,16,6,2,9,0,0,0,16,0,6,0,2,0,-57,4,0,0
0,71,88,0,0.2545977011494253,0.0,0.5091954022988506,0.0,0,22,0,0,0,0,0,3,0,0,19,0,3,0,0,0,0,0,19,0,0,0,-57,4,0,0
0,72,90,0,0.25439450686641696,0.0,0.5087890137328339,0.0,135,39,0,0,0,55,80,0,0,4,18,17,0,0,0,0,4,0,18,0,17,0,-58,4,1,0
0,73,90,0,0.25439450686641696,0.0,0.5087890137328339,0.0,72,14,72,0,0,0,0,0,0,3,5,6,0,0,0,0,3,0,5,0,6,0,-58,4,0,0
0,74,92,0,0.2542044911610129,0.0,0.5084089823220258,0.0,110,19,0,0,0,110,0,2,6,3,8,0,2,0,6,0,3,0,8,0,0,0,-59,4,1,0
0,75,92,0,0.25425226946966073,0.0,0.5085045389393215,0.0,55,18,0,0,0,55,0,0,3,0,15,0,0,0,3,0,0,0,15,0,0,0,-59,4,0,0
0,76,94,0,0.25407229466941195,0.0,0.5081445893388239,0.0,100,13,0,0,60,0,40,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,-60,4,1,0
0,77,94,0,0.25412948981926325,0.0,0.5082589796385265,0.0,72,26,72,0,0,0,0,6,0,10,6,4,6,0,0,0,10,0,6,0,4,0,-60,4,0,0
0,78,94,0,0.2541752459391443,0.0,0.5083504918782886,0.0,182,30,72,70,0,0,40,5,0,12,2,11,5,0,0,0,12,0,2,0,11,0,-60,4,0,0
0,79,94,0,0.25444978265843055,0.0,0.5088995653168611,0.0,0,24,0,0,0,0,0,0,2,0,3,19,0,0,2,0,0,0,3,0,19,0,-60,4,0,0
0,80,94,0,0.25444978265843055,0.0,0.5088995653168611,0.0,115,16,0,0,60,55,0,5,11,0,0,0,5,0,11,0,0,0,0,0,0,0,-60,4,0,0
0,81,94,0,0.25444978265843055,0.0,0.5088995653168611,0.0,95,16,0,0,0,55,40,3,0,5,8,0,3,0,0,0,5,0,8,0,0,0,-60,4,0,0
0,82,94,0,0.25444978265843055,0.0,0.5088995653168611,0.0,127,39,72,0,0,55,0,0,10,10,5,14,0,0,10,0,10,0,5,0,14,0,-60,4,0,0
0,83,94,0,0.25444978265843055,0.0,0.5088995653168611,0.0,170,28,0,0,60,110,0,6,0,2,20,0,6,0,0,0,2,0,20,0,0,0,-60,4,0,0
0,84,96,0,0.25426535087719293,0.0,0.5085307017543859,0.0,0,29,0,0,0,0,0,3,0,2,24,0,3,0,0,0,2,0,24,0,0,0,-61,4,1,0
0,85,96,0,0.25426535087719293,0.0,0.5085307017543859,0.0,95,25,0,0,0,55,40,12,0,13,0,0,12,0,0,0,13,0,0,0,0,0,-61,4,0,0
0,86,96,0,0.2543201754385965,0.0,0.508640350877193,0.0,202,39,72,70,60,0,0,11,2,0,9,17,11,0,2,0,0,0,9,0,17,0,-61,4,0,0
0,87,96,0,0.2543640350877192,0.0,0.5087280701754384,0.0,199,24,144,0,0,55,0,9,0,8,7,0,9,0,0,0,8,0,7,0,0,0,-61,4,0,0
0,88,96,0,0.2543640350877192,0.0,0.5087280701754384,0.0,0,32,0,0,0,0,0,0,0,9,23,0,0,0,0,0,9,0,23,0,0,0,-61,4,0,0
0,89,97,0,0.2542740549828178,0.0,0.5085481099656356,0.0,55,7,0,0,0,55,0,3,0,4,0,0,3,0,0,0,4,0,0,0,0,0,-61,4,1,0
0,90,97,0,0.2542740549828178,0.0,0.5085481099656356,0.0,172,35,72,0,60,0,40,3,3,11,6,12,3,0,3,0,11,0,6,0,12,0,-61,4,0,0
0,91,97,0,0.2542740549828178,0.0,0.5085481099656356,0.0,182,32,72,0,0,110,0,0,0,11,18,3,0,0,0,0,11,0,18,0,3,0,-61,4,0,0
0,92,101,0,0.25411881188118807,0.0,0.5082376237623761,0.0,55,8,0,0,0,55,0,6,0,0,2,0,6,0,0,0,0,0,2,0,0,0,-63,4,2,0
0,93,101,0,0.25411881188118807,0.0,0.5082376237623761,0.0,132,9,72,0,60,0,0,0,0,0,7,2,0,0,0,0,0,0,7,0,2,0,-63,4,0,0
0,94,101,0,0.25411881188118807,0.0,0.5082376237623761,0.0,165,9,0,70,0,55,40,1,0,8,0,0,1,0,0,0,8,0,0,0,0,0,-63,4,0,0
0,95,101,0,0.25411881188118807,0.0,0.5082376237623761,0.0,127,22,72,0,0,55,0,10,0,0,0,12,10,0,0,0,0,0,0,0,12,0,-63,4,0,0
0,96,101,0,0.25411881188118807,0.0,0.5082376237623761,0.0,115,18,0,0,60,55,0,0,5,7,4,2,0,0,5,0,7,0,4,0,2,0,-63,4,0,0
0,97,101,0,0.25411881188118807,0.0,0.5082376237623761,0.0,127,17,72,0,0,55,0,0,0,5,10,2,0,0,0,0,5,0,10,0,2,0,-63,4,0,0
0,98,100,0,0.25349494949494955,0.0,0.5069898989898991,0.0,127,6,72,0,0,55,0,0,0,5,0,1,0,0,0,0,5,0,0,0,1,0,-62,4,0,0
0,99,100,0,0.25349494949494955,0.0,0.5069898989898991,0.0,227,0,72,0,60,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,4,0,0
0,100,100,0,0.25349494949494955,0.0,0.5069898989898991,0.0,55,30,0,0,0,55,0,0,0,0,20,10,0,0,0,0,0,0,20,0,10,0,-62,4,0,0
0,101,100,0,0.25349494949494955,0.0,0.5069898989898991,0.0,127,7,72,0,0,55,0,0,0,0,5,2,0,0,0,0,0,0,5,0,2,0,-62,4,0,0
0,102,100,0,0.25349494949494955,0.0,0.5069898989898991,0.0,197,1,72,70,0,55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-62,4,0,0
0,103,101,0,0.2534257425742575,0.0,0.506851485148515,0.0,172,4,72,0,60,0,40,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,-62,4,1,0
0,104,103,0,0.25329335617742244,0.0,0.5065867123548449,0.0,55,10,0,0,0,55,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,-63,4,1,0
0,105,102,0,0.2533585711512328,0.0,0.5067171423024656,0.0,127,6,72,0,0,55,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,-62,4,0,0
0,106,98,0,0.2534714916894593,0.0,0.5069429833789186,0.0,115,1,0,0,60,55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-58,4,0,0
0,107,87,0,0.2541432771986101,0.0,0.5082865543972201,0.0,127,0,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,4,2,0
0,108,83,0,0.25421686746987965,0.0,0.5084337349397593,0.0,95,0,0,0,0,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,4,0,0
0,109,76,0,0.25400000000000017,0.0,0.5080000000000003,0.0,257,12,72,70,60,55,0,0,0,0,3,9,0,0,0,0,0,0,3,0,9,0,-34,4,0,0
0,110,68,0,0.254762949956102,0.0,0.509525899912204,0.0,72,12,72,0,0,0,0,0,0,8,4,0,0,0,0,0,8,0,4,0,0,0,-26,4,0,0
0,111,58,0,0.25483968542044777,0.0,0.5096793708408955,0.0,127,12,72,0,0,55,0,0,0,7,0,5,0,0,0,0,7,0,0,0,5,0,-16,4,0,0
0,112,57,0,0.2550125313283209,0.0,0.5100250626566418,0.0,95,4,0,0,0,55,40,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,-14,4,1,0
0,113,57,0,0.2548558897243109,0.0,0.5097117794486218,0.0,187,21,72,0,60,55,0,0,3,0,15,3,0,0,3,0,0,0,15,0,3,0,-13,4,1,0
0,114,57,0,0.2550125313283209,0.0,0.5100250626566418,0.0,127,31,72,0,0,55,0,0,0,0,23,8,0,0,0,0,0,0,23,0,8,0,-13,4,0,0
